ProblemID,Replication,Seed,Mining,Family,Got,Expected,Pass
Ta100_10_6,4,181004237,Elite-only,NEH-TBKK2,5412,5412,True
Ta100_10_6,4,181004237,Elite-only,KK2-style-NEH,5666,5666,True
Ta100_10_6,4,181004237,Elite-only,FRB4-p1,5347,5347,True
Ta100_10_6,4,181004237,Elite-only,INEH-inspired,5333,5333,True
Ta100_10_6,4,181004237,Contrast,NEH,5347,5347,True
Ta100_10_6,4,181004237,Contrast,NEH-TBKK2,5418,5418,True
Ta100_10_6,4,181004237,Contrast,KK2-style-NEH,5570,5570,True
Ta100_10_6,4,181004237,Contrast,FRB4-p1,5365,5365,True
Ta100_10_6,4,181004237,Contrast,INEH-inspired,5415,5415,True
Ta100_10_6,5,181005246,Elite-only,NEH,5436,5436,True
Ta100_10_6,5,181005246,Elite-only,NEH-TBKK2,5409,5409,True
Ta100_10_6,5,181005246,Elite-only,KK2-style-NEH,5594,5594,True
Ta100_10_6,5,181005246,Elite-only,FRB4-p1,5337,5337,True
Ta100_10_6,5,181005246,Elite-only,INEH-inspired,5433,5433,True
Ta100_10_6,5,181005246,Contrast,NEH,5352,5352,True
Ta100_10_6,5,181005246,Contrast,NEH-TBKK2,5418,5418,True
Ta100_10_6,5,181005246,Contrast,KK2-style-NEH,5546,5546,True
Ta100_10_6,5,181005246,Contrast,FRB4-p1,5351,5351,True
Ta100_10_6,5,181005246,Contrast,INEH-inspired,5435,5435,True
Ta100_10_7,1,181101210,Elite-only,NEH,5687,5687,True
Ta100_10_7,1,181101210,Elite-only,NEH-TBKK2,5689,5689,True
Ta100_10_7,1,181101210,Elite-only,KK2-style-NEH,5746,5746,True
Ta100_10_7,1,181101210,Elite-only,FRB4-p1,5693,5693,True
Ta100_10_7,1,181101210,Elite-only,INEH-inspired,5680,5680,True
Ta100_10_7,1,181101210,Contrast,NEH,5727,5727,True
Ta100_10_7,1,181101210,Contrast,NEH-TBKK2,5697,5697,True
Ta100_10_7,1,181101210,Contrast,KK2-style-NEH,5719,5719,True
Ta100_10_7,1,181101210,Contrast,FRB4-p1,5690,5690,True
Ta100_10_7,1,181101210,Contrast,INEH-inspired,5764,5764,True
Ta100_10_7,2,181102219,Elite-only,NEH,5752,5752,True
Ta100_10_7,2,181102219,Elite-only,NEH-TBKK2,5681,5681,True
Ta100_10_7,2,181102219,Elite-only,KK2-style-NEH,5693,5693,True
Ta100_10_7,2,181102219,Elite-only,FRB4-p1,5696,5696,True
Ta100_10_7,2,181102219,Elite-only,INEH-inspired,5717,5717,True
Ta100_10_7,2,181102219,Contrast,NEH,5751,5751,True
Ta100_10_7,2,181102219,Contrast,NEH-TBKK2,5689,5689,True
Ta100_10_7,2,181102219,Contrast,KK2-style-NEH,5723,5723,True
Ta100_10_7,2,181102219,Contrast,FRB4-p1,5644,5644,True
Ta100_10_7,2,181102219,Contrast,INEH-inspired,5675,5675,True
Ta100_10_7,3,181103228,Elite-only,NEH,5752,5752,True
Ta100_10_7,3,181103228,Elite-only,NEH-TBKK2,5746,5746,True
Ta100_10_7,3,181103228,Elite-only,KK2-style-NEH,5689,5689,True
Ta100_10_7,3,181103228,Elite-only,FRB4-p1,5696,5696,True
Ta100_10_7,3,181103228,Elite-only,INEH-inspired,5727,5727,True
Ta100_10_7,3,181103228,Contrast,NEH,5740,5740,True
Ta100_10_7,3,181103228,Contrast,NEH-TBKK2,5725,5725,True
Ta100_10_7,3,181103228,Contrast,KK2-style-NEH,5719,5719,True
Ta100_10_7,3,181103228,Contrast,FRB4-p1,5703,5703,True
Ta100_10_7,3,181103228,Contrast,INEH-inspired,5694,5694,True
Ta100_10_7,4,181104237,Elite-only,NEH,5707,5707,True
Ta100_10_7,4,181104237,Elite-only,NEH-TBKK2,5709,5709,True
Ta100_10_7,4,181104237,Elite-only,KK2-style-NEH,5723,5723,True
Ta100_10_7,4,181104237,Elite-only,FRB4-p1,5677,5677,True
Ta100_10_7,4,181104237,Elite-only,INEH-inspired,5707,5707,True
Ta100_10_7,4,181104237,Contrast,NEH,5751,5751,True
Ta100_10_7,4,181104237,Contrast,NEH-TBKK2,5694,5694,True
Ta100_10_7,4,181104237,Contrast,KK2-style-NEH,5723,5723,True
Ta100_10_7,4,181104237,Contrast,FRB4-p1,5688,5688,True
Ta100_10_7,4,181104237,Contrast,INEH-inspired,5715,5715,True
Ta100_10_7,5,181105246,Elite-only,NEH,5751,5751,True
Ta100_10_7,5,181105246,Elite-only,NEH-TBKK2,5725,5725,True
Ta100_10_7,5,181105246,Elite-only,KK2-style-NEH,5733,5733,True
Ta100_10_7,5,181105246,Elite-only,FRB4-p1,5721,5721,True
Ta100_10_7,5,181105246,Elite-only,INEH-inspired,5679,5679,True
Ta100_10_7,5,181105246,Contrast,NEH,5705,5705,True
Ta100_10_7,5,181105246,Contrast,NEH-TBKK2,5709,5709,True
Ta100_10_7,5,181105246,Contrast,KK2-style-NEH,5704,5704,True
Ta100_10_7,5,181105246,Contrast,FRB4-p1,5707,5707,True
Ta100_10_7,5,181105246,Contrast,INEH-inspired,5715,5715,True
Ta100_10_8,1,181201210,Elite-only,NEH,5680,5680,True
Ta100_10_8,1,181201210,Elite-only,NEH-TBKK2,5744,5744,True
Ta100_10_8,1,181201210,Elite-only,KK2-style-NEH,5820,5820,True
Ta100_10_8,1,181201210,Elite-only,FRB4-p1,5774,5774,True
Ta100_10_8,1,181201210,Elite-only,INEH-inspired,5730,5730,True
Ta100_10_8,1,181201210,Contrast,NEH,5680,5680,True
Ta100_10_8,1,181201210,Contrast,NEH-TBKK2,5764,5764,True
Ta100_10_8,1,181201210,Contrast,KK2-style-NEH,5846,5846,True
Ta100_10_8,1,181201210,Contrast,FRB4-p1,5688,5688,True
Ta100_10_8,1,181201210,Contrast,INEH-inspired,5711,5711,True
Ta100_10_8,2,181202219,Elite-only,NEH,5710,5710,True
Ta100_10_8,2,181202219,Elite-only,NEH-TBKK2,5744,5744,True
Ta100_10_8,2,181202219,Elite-only,KK2-style-NEH,5807,5807,True
Ta100_10_8,2,181202219,Elite-only,FRB4-p1,5717,5717,True
Ta100_10_8,2,181202219,Elite-only,INEH-inspired,5740,5740,True
Ta100_10_8,2,181202219,Contrast,NEH,5761,5761,True
Ta100_10_8,2,181202219,Contrast,NEH-TBKK2,5772,5772,True
Ta100_10_8,2,181202219,Contrast,KK2-style-NEH,5824,5824,True
Ta100_10_8,2,181202219,Contrast,FRB4-p1,5709,5709,True
Ta100_10_8,2,181202219,Contrast,INEH-inspired,5731,5731,True
Ta100_10_8,3,181203228,Elite-only,NEH,5743,5743,True
Ta100_10_8,3,181203228,Elite-only,NEH-TBKK2,5744,5744,True
Ta100_10_8,3,181203228,Elite-only,KK2-style-NEH,5865,5865,True
Ta100_10_8,3,181203228,Elite-only,FRB4-p1,5707,5707,True
Ta100_10_8,3,181203228,Elite-only,INEH-inspired,5708,5708,True
Ta100_10_8,3,181203228,Contrast,NEH,5744,5744,True
Ta100_10_8,3,181203228,Contrast,NEH-TBKK2,5764,5764,True
Ta100_10_8,3,181203228,Contrast,KK2-style-NEH,5824,5824,True
Ta100_10_8,3,181203228,Contrast,FRB4-p1,5741,5741,True
Ta100_10_8,3,181203228,Contrast,INEH-inspired,5718,5718,True
Ta100_10_8,4,181204237,Elite-only,NEH,5710,5710,True
Ta100_10_8,4,181204237,Elite-only,NEH-TBKK2,5744,5744,True
Ta100_10_8,4,181204237,Elite-only,KK2-style-NEH,5853,5853,True
Ta100_10_8,4,181204237,Elite-only,FRB4-p1,5709,5709,True
Ta100_10_8,4,181204237,Elite-only,INEH-inspired,5724,5724,True
Ta100_10_8,4,181204237,Contrast,NEH,5680,5680,True
Ta100_10_8,4,181204237,Contrast,NEH-TBKK2,5764,5764,True
Ta100_10_8,4,181204237,Contrast,KK2-style-NEH,5873,5873,True
Ta100_10_8,4,181204237,Contrast,FRB4-p1,5716,5716,True
Ta100_10_8,4,181204237,Contrast,INEH-inspired,5715,5715,True
Ta100_10_8,5,181205246,Elite-only,NEH,5710,5710,True
Ta100_10_8,5,181205246,Elite-only,NEH-TBKK2,5744,5744,True
Ta100_10_8,5,181205246,Elite-only,KK2-style-NEH,5847,5847,True
Ta100_10_8,5,181205246,Elite-only,FRB4-p1,5722,5722,True
Ta100_10_8,5,181205246,Elite-only,INEH-inspired,5754,5754,True
Ta100_10_8,5,181205246,Contrast,NEH,5680,5680,True
Ta100_10_8,5,181205246,Contrast,NEH-TBKK2,5766,5766,True
Ta100_10_8,5,181205246,Contrast,KK2-style-NEH,5824,5824,True
Ta100_10_8,5,181205246,Contrast,FRB4-p1,5717,5717,True
Ta100_10_8,5,181205246,Contrast,INEH-inspired,5740,5740,True
Ta100_10_9,1,181301210,Elite-only,NEH,5991,5991,True
Ta100_10_9,1,181301210,Elite-only,NEH-TBKK2,6009,6009,True
Ta100_10_9,1,181301210,Elite-only,KK2-style-NEH,6042,6042,True
Ta100_10_9,1,181301210,Elite-only,FRB4-p1,5979,5979,True
Ta100_10_9,1,181301210,Elite-only,INEH-inspired,5990,5990,True
Ta100_10_9,1,181301210,Contrast,NEH,6009,6009,True
Ta100_10_9,1,181301210,Contrast,NEH-TBKK2,5973,5973,True
Ta100_10_9,1,181301210,Contrast,KK2-style-NEH,6081,6081,True
Ta100_10_9,1,181301210,Contrast,FRB4-p1,5979,5979,True
Ta100_10_9,1,181301210,Contrast,INEH-inspired,5990,5990,True
Ta100_10_9,2,181302219,Elite-only,NEH,6045,6045,True
Ta100_10_9,2,181302219,Elite-only,NEH-TBKK2,6004,6004,True
Ta100_10_9,2,181302219,Elite-only,KK2-style-NEH,6109,6109,True
Ta100_10_9,2,181302219,Elite-only,FRB4-p1,5979,5979,True
Ta100_10_9,2,181302219,Elite-only,INEH-inspired,5996,5996,True
Ta100_10_9,2,181302219,Contrast,NEH,5989,5989,True
Ta100_10_9,2,181302219,Contrast,NEH-TBKK2,6023,6023,True
Ta100_10_9,2,181302219,Contrast,KK2-style-NEH,6081,6081,True
Ta100_10_9,2,181302219,Contrast,FRB4-p1,5979,5979,True
Ta100_10_9,2,181302219,Contrast,INEH-inspired,5979,5979,True
Ta100_10_9,3,181303228,Elite-only,NEH,5979,5979,True
Ta100_10_9,3,181303228,Elite-only,NEH-TBKK2,6004,6004,True
Ta100_10_9,3,181303228,Elite-only,KK2-style-NEH,6119,6119,True
Ta100_10_9,3,181303228,Elite-only,FRB4-p1,5965,5965,True
Ta100_10_9,3,181303228,Elite-only,INEH-inspired,5979,5979,True
Ta100_10_9,3,181303228,Contrast,NEH,6005,6005,True
Ta100_10_9,3,181303228,Contrast,NEH-TBKK2,6023,6023,True
Ta100_10_9,3,181303228,Contrast,KK2-style-NEH,6081,6081,True
Ta100_10_9,3,181303228,Contrast,FRB4-p1,5940,5940,True
Ta100_10_9,3,181303228,Contrast,INEH-inspired,5990,5990,True
Ta100_10_9,4,181304237,Elite-only,NEH,6007,6007,True
Ta100_10_9,4,181304237,Elite-only,NEH-TBKK2,5998,5998,True
Ta100_10_9,4,181304237,Elite-only,KK2-style-NEH,6034,6034,True
Ta100_10_9,4,181304237,Elite-only,FRB4-p1,5987,5987,True
Ta100_10_9,4,181304237,Elite-only,INEH-inspired,6026,6026,True
Ta100_10_9,4,181304237,Contrast,NEH,5992,5992,True
Ta100_10_9,4,181304237,Contrast,NEH-TBKK2,6023,6023,True
Ta100_10_9,4,181304237,Contrast,KK2-style-NEH,6055,6055,True
Ta100_10_9,4,181304237,Contrast,FRB4-p1,5963,5963,True
Ta100_10_9,4,181304237,Contrast,INEH-inspired,5990,5990,True
Ta100_10_9,5,181305246,Elite-only,NEH,5979,5979,True
Ta100_10_9,5,181305246,Elite-only,NEH-TBKK2,6017,6017,True
Ta100_10_9,5,181305246,Elite-only,KK2-style-NEH,6045,6045,True
Ta100_10_9,5,181305246,Elite-only,FRB4-p1,5979,5979,True
Ta100_10_9,5,181305246,Elite-only,INEH-inspired,5979,5979,True
Ta100_10_9,5,181305246,Contrast,NEH,5979,5979,True
Ta100_10_9,5,181305246,Contrast,NEH-TBKK2,6028,6028,True
Ta100_10_9,5,181305246,Contrast,KK2-style-NEH,6083,6083,True
Ta100_10_9,5,181305246,Contrast,FRB4-p1,5979,5979,True
Ta100_10_9,5,181305246,Contrast,INEH-inspired,5979,5979,True
Ta100_10_10,1,181401210,Elite-only,NEH,5903,5903,True
Ta100_10_10,1,181401210,Elite-only,NEH-TBKK2,5917,5917,True
Ta100_10_10,1,181401210,Elite-only,KK2-style-NEH,5932,5932,True
Ta100_10_10,1,181401210,Elite-only,FRB4-p1,5903,5903,True
Ta100_10_10,1,181401210,Elite-only,INEH-inspired,5903,5903,True
Ta100_10_10,1,181401210,Contrast,NEH,5914,5914,True
Ta100_10_10,1,181401210,Contrast,NEH-TBKK2,5903,5903,True
Ta100_10_10,1,181401210,Contrast,KK2-style-NEH,5903,5903,True
Ta100_10_10,1,181401210,Contrast,FRB4-p1,5903,5903,True
Ta100_10_10,1,181401210,Contrast,INEH-inspired,5923,5923,True
Ta100_10_10,2,181402219,Elite-only,NEH,5907,5907,True
Ta100_10_10,2,181402219,Elite-only,NEH-TBKK2,5903,5903,True
Ta100_10_10,2,181402219,Elite-only,KK2-style-NEH,5974,5974,True
Ta100_10_10,2,181402219,Elite-only,FRB4-p1,5903,5903,True
Ta100_10_10,2,181402219,Elite-only,INEH-inspired,5917,5917,True
Ta100_10_10,2,181402219,Contrast,NEH,5907,5907,True
Ta100_10_10,2,181402219,Contrast,NEH-TBKK2,5932,5932,True
Ta100_10_10,2,181402219,Contrast,KK2-style-NEH,5978,5978,True
Ta100_10_10,2,181402219,Contrast,FRB4-p1,5903,5903,True
Ta100_10_10,2,181402219,Contrast,INEH-inspired,5903,5903,True
Ta100_10_10,3,181403228,Elite-only,NEH,5943,5943,True
Ta100_10_10,3,181403228,Elite-only,NEH-TBKK2,5932,5932,True
Ta100_10_10,3,181403228,Elite-only,KK2-style-NEH,5974,5974,True
Ta100_10_10,3,181403228,Elite-only,FRB4-p1,5903,5903,True
Ta100_10_10,3,181403228,Elite-only,INEH-inspired,5903,5903,True
Ta100_10_10,3,181403228,Contrast,NEH,5903,5903,True
Ta100_10_10,3,181403228,Contrast,NEH-TBKK2,5932,5932,True
Ta100_10_10,3,181403228,Contrast,KK2-style-NEH,5959,5959,True
Ta100_10_10,3,181403228,Contrast,FRB4-p1,5903,5903,True
Ta100_10_10,3,181403228,Contrast,INEH-inspired,5903,5903,True
Ta100_10_10,4,181404237,Elite-only,NEH,5943,5943,True
Ta100_10_10,4,181404237,Elite-only,NEH-TBKK2,5903,5903,True
Ta100_10_10,4,181404237,Elite-only,KK2-style-NEH,5928,5928,True
Ta100_10_10,4,181404237,Elite-only,FRB4-p1,5903,5903,True
Ta100_10_10,4,181404237,Elite-only,INEH-inspired,5903,5903,True
Ta100_10_10,4,181404237,Contrast,NEH,5903,5903,True
Ta100_10_10,4,181404237,Contrast,NEH-TBKK2,5903,5903,True
Ta100_10_10,4,181404237,Contrast,KK2-style-NEH,5929,5929,True
Ta100_10_10,4,181404237,Contrast,FRB4-p1,5903,5903,True
Ta100_10_10,4,181404237,Contrast,INEH-inspired,5903,5903,True
Ta100_10_10,5,181405246,Elite-only,NEH,5920,5920,True
Ta100_10_10,5,181405246,Elite-only,NEH-TBKK2,5913,5913,True
Ta100_10_10,5,181405246,Elite-only,KK2-style-NEH,5929,5929,True
Ta100_10_10,5,181405246,Elite-only,FRB4-p1,5903,5903,True
Ta100_10_10,5,181405246,Elite-only,INEH-inspired,5903,5903,True
Ta100_10_10,5,181405246,Contrast,NEH,5919,5919,True
Ta100_10_10,5,181405246,Contrast,NEH-TBKK2,5932,5932,True
Ta100_10_10,5,181405246,Contrast,KK2-style-NEH,5903,5903,True
Ta100_10_10,5,181405246,Contrast,FRB4-p1,5903,5903,True
Ta100_10_10,5,181405246,Contrast,INEH-inspired,5915,5915,True
Ta100_20_1,1,190501210,Elite-only,NEH,6573,6573,True
Ta100_20_1,1,190501210,Elite-only,NEH-TBKK2,6546,6546,True
Ta100_20_1,1,190501210,Elite-only,KK2-style-NEH,6677,6677,True
Ta100_20_1,1,190501210,Elite-only,FRB4-p1,6463,6463,True
Ta100_20_1,1,190501210,Elite-only,INEH-inspired,6444,6444,True
Ta100_20_1,1,190501210,Contrast,NEH,6573,6573,True
Ta100_20_1,1,190501210,Contrast,NEH-TBKK2,6546,6546,True
Ta100_20_1,1,190501210,Contrast,KK2-style-NEH,6657,6657,True
Ta100_20_1,1,190501210,Contrast,FRB4-p1,6503,6503,True
Ta100_20_1,1,190501210,Contrast,INEH-inspired,6572,6572,True
Ta100_20_1,2,190502219,Elite-only,NEH,6573,6573,True
Ta100_20_1,2,190502219,Elite-only,NEH-TBKK2,6546,6546,True
Ta100_20_1,2,190502219,Elite-only,KK2-style-NEH,6661,6661,True
Ta100_20_1,2,190502219,Elite-only,FRB4-p1,6473,6473,True
Ta100_20_1,2,190502219,Elite-only,INEH-inspired,6574,6574,True
Ta100_20_1,2,190502219,Contrast,NEH,6573,6573,True
Ta100_20_1,2,190502219,Contrast,NEH-TBKK2,6546,6546,True
Ta100_20_1,2,190502219,Contrast,KK2-style-NEH,6663,6663,True
Ta100_20_1,2,190502219,Contrast,FRB4-p1,6522,6522,True
Ta100_20_1,2,190502219,Contrast,INEH-inspired,6494,6494,True
Ta100_20_1,3,190503228,Elite-only,NEH,6573,6573,True
Ta100_20_1,3,190503228,Elite-only,NEH-TBKK2,6527,6527,True
Ta100_20_1,3,190503228,Elite-only,KK2-style-NEH,6661,6661,True
Ta100_20_1,3,190503228,Elite-only,FRB4-p1,6486,6486,True
Ta100_20_1,3,190503228,Elite-only,INEH-inspired,6537,6537,True
Ta100_20_1,3,190503228,Contrast,NEH,6573,6573,True
Ta100_20_1,3,190503228,Contrast,NEH-TBKK2,6527,6527,True
Ta100_20_1,3,190503228,Contrast,KK2-style-NEH,6657,6657,True
Ta100_20_1,3,190503228,Contrast,FRB4-p1,6530,6530,True
Ta100_20_1,3,190503228,Contrast,INEH-inspired,6496,6496,True
Ta100_20_1,4,190504237,Elite-only,NEH,6573,6573,True
Ta100_20_1,4,190504237,Elite-only,NEH-TBKK2,6546,6546,True
Ta100_20_1,4,190504237,Elite-only,KK2-style-NEH,6661,6661,True
Ta100_20_1,4,190504237,Elite-only,FRB4-p1,6476,6476,True
Ta100_20_1,4,190504237,Elite-only,INEH-inspired,6605,6605,True
Ta100_20_1,4,190504237,Contrast,NEH,6573,6573,True
Ta100_20_1,4,190504237,Contrast,NEH-TBKK2,6546,6546,True
Ta100_20_1,4,190504237,Contrast,KK2-style-NEH,6663,6663,True
Ta100_20_1,4,190504237,Contrast,FRB4-p1,6477,6477,True
Ta100_20_1,4,190504237,Contrast,INEH-inspired,6463,6463,True
Ta100_20_1,5,190505246,Elite-only,NEH,6573,6573,True
Ta100_20_1,5,190505246,Elite-only,NEH-TBKK2,6527,6527,True
Ta100_20_1,5,190505246,Elite-only,KK2-style-NEH,6657,6657,True
Ta100_20_1,5,190505246,Elite-only,FRB4-p1,6492,6492,True
Ta100_20_1,5,190505246,Elite-only,INEH-inspired,6538,6538,True
Ta100_20_1,5,190505246,Contrast,NEH,6573,6573,True
Ta100_20_1,5,190505246,Contrast,NEH-TBKK2,6530,6530,True
Ta100_20_1,5,190505246,Contrast,KK2-style-NEH,6657,6657,True
Ta100_20_1,5,190505246,Contrast,FRB4-p1,6503,6503,True
Ta100_20_1,5,190505246,Contrast,INEH-inspired,6541,6541,True
Ta100_20_2,1,190601210,Elite-only,NEH,6473,6473,True
Ta100_20_2,1,190601210,Elite-only,NEH-TBKK2,6512,6512,True
Ta100_20_2,1,190601210,Elite-only,KK2-style-NEH,6653,6653,True
Ta100_20_2,1,190601210,Elite-only,FRB4-p1,6488,6488,True
Ta100_20_2,1,190601210,Elite-only,INEH-inspired,6429,6429,True
Ta100_20_2,1,190601210,Contrast,NEH,6453,6453,True
Ta100_20_2,1,190601210,Contrast,NEH-TBKK2,6530,6530,True
Ta100_20_2,1,190601210,Contrast,KK2-style-NEH,6627,6627,True
Ta100_20_2,1,190601210,Contrast,FRB4-p1,6464,6464,True
Ta100_20_2,1,190601210,Contrast,INEH-inspired,6537,6537,True
Ta100_20_2,2,190602219,Elite-only,NEH,6473,6473,True
Ta100_20_2,2,190602219,Elite-only,NEH-TBKK2,6512,6512,True
Ta100_20_2,2,190602219,Elite-only,KK2-style-NEH,6647,6647,True
Ta100_20_2,2,190602219,Elite-only,FRB4-p1,6474,6474,True
Ta100_20_2,2,190602219,Elite-only,INEH-inspired,6506,6506,True
Ta100_20_2,2,190602219,Contrast,NEH,6471,6471,True
Ta100_20_2,2,190602219,Contrast,NEH-TBKK2,6530,6530,True
Ta100_20_2,2,190602219,Contrast,KK2-style-NEH,6672,6672,True
Ta100_20_2,2,190602219,Contrast,FRB4-p1,6445,6445,True
Ta100_20_2,2,190602219,Contrast,INEH-inspired,6515,6515,True
Ta100_20_2,3,190603228,Elite-only,NEH,6471,6471,True
Ta100_20_2,3,190603228,Elite-only,NEH-TBKK2,6542,6542,True
Ta100_20_2,3,190603228,Elite-only,KK2-style-NEH,6647,6647,True
Ta100_20_2,3,190603228,Elite-only,FRB4-p1,6470,6470,True
Ta100_20_2,3,190603228,Elite-only,INEH-inspired,6437,6437,True
Ta100_20_2,3,190603228,Contrast,NEH,6453,6453,True
Ta100_20_2,3,190603228,Contrast,NEH-TBKK2,6542,6542,True
Ta100_20_2,3,190603228,Contrast,KK2-style-NEH,6538,6538,True
Ta100_20_2,3,190603228,Contrast,FRB4-p1,6458,6458,True
Ta100_20_2,3,190603228,Contrast,INEH-inspired,6512,6512,True
Ta100_20_2,4,190604237,Elite-only,NEH,6503,6503,True
Ta100_20_2,4,190604237,Elite-only,NEH-TBKK2,6512,6512,True
Ta100_20_2,4,190604237,Elite-only,KK2-style-NEH,6538,6538,True
Ta100_20_2,4,190604237,Elite-only,FRB4-p1,6430,6430,True
Ta100_20_2,4,190604237,Elite-only,INEH-inspired,6568,6568,True
Ta100_20_2,4,190604237,Contrast,NEH,6453,6453,True
Ta100_20_2,4,190604237,Contrast,NEH-TBKK2,6542,6542,True
Ta100_20_2,4,190604237,Contrast,KK2-style-NEH,6599,6599,True
Ta100_20_2,4,190604237,Contrast,FRB4-p1,6434,6434,True
Ta100_20_2,4,190604237,Contrast,INEH-inspired,6498,6498,True
Ta100_20_2,5,190605246,Elite-only,NEH,6453,6453,True
Ta100_20_2,5,190605246,Elite-only,NEH-TBKK2,6513,6513,True
Ta100_20_2,5,190605246,Elite-only,KK2-style-NEH,6538,6538,True
Ta100_20_2,5,190605246,Elite-only,FRB4-p1,6470,6470,True
Ta100_20_2,5,190605246,Elite-only,INEH-inspired,6543,6543,True
Ta100_20_2,5,190605246,Contrast,NEH,6453,6453,True
Ta100_20_2,5,190605246,Contrast,NEH-TBKK2,6513,6513,True
Ta100_20_2,5,190605246,Contrast,KK2-style-NEH,6583,6583,True
Ta100_20_2,5,190605246,Contrast,FRB4-p1,6490,6490,True
Ta100_20_2,5,190605246,Contrast,INEH-inspired,6477,6477,True
Ta100_20_3,1,190701210,Elite-only,NEH,6600,6600,True
Ta100_20_3,1,190701210,Elite-only,NEH-TBKK2,6645,6645,True
Ta100_20_3,1,190701210,Elite-only,KK2-style-NEH,6745,6745,True
Ta100_20_3,1,190701210,Elite-only,FRB4-p1,6526,6526,True
Ta100_20_3,1,190701210,Elite-only,INEH-inspired,6627,6627,True
Ta100_20_3,1,190701210,Contrast,NEH,6584,6584,True
Ta100_20_3,1,190701210,Contrast,NEH-TBKK2,6592,6592,True
Ta100_20_3,1,190701210,Contrast,KK2-style-NEH,6745,6745,True
Ta100_20_3,1,190701210,Contrast,FRB4-p1,6488,6488,True
Ta100_20_3,1,190701210,Contrast,INEH-inspired,6690,6690,True
Ta100_20_3,2,190702219,Elite-only,NEH,6586,6586,True
Ta100_20_3,2,190702219,Elite-only,NEH-TBKK2,6621,6621,True
Ta100_20_3,2,190702219,Elite-only,KK2-style-NEH,6756,6756,True
Ta100_20_3,2,190702219,Elite-only,FRB4-p1,6550,6550,True
Ta100_20_3,2,190702219,Elite-only,INEH-inspired,6568,6568,True
Ta100_20_3,2,190702219,Contrast,NEH,6576,6576,True
Ta100_20_3,2,190702219,Contrast,NEH-TBKK2,6611,6611,True
Ta100_20_3,2,190702219,Contrast,KK2-style-NEH,6745,6745,True
Ta100_20_3,2,190702219,Contrast,FRB4-p1,6528,6528,True
Ta100_20_3,2,190702219,Contrast,INEH-inspired,6507,6507,True
Ta100_20_3,3,190703228,Elite-only,NEH,6610,6610,True
Ta100_20_3,3,190703228,Elite-only,NEH-TBKK2,6647,6647,True
Ta100_20_3,3,190703228,Elite-only,KK2-style-NEH,6745,6745,True
Ta100_20_3,3,190703228,Elite-only,FRB4-p1,6551,6551,True
Ta100_20_3,3,190703228,Elite-only,INEH-inspired,6586,6586,True
Ta100_20_3,3,190703228,Contrast,NEH,6583,6583,True
Ta100_20_3,3,190703228,Contrast,NEH-TBKK2,6577,6577,True
Ta100_20_3,3,190703228,Contrast,KK2-style-NEH,6745,6745,True
Ta100_20_3,3,190703228,Contrast,FRB4-p1,6512,6512,True
Ta100_20_3,3,190703228,Contrast,INEH-inspired,6595,6595,True
Ta100_20_3,4,190704237,Elite-only,NEH,6636,6636,True
Ta100_20_3,4,190704237,Elite-only,NEH-TBKK2,6655,6655,True
Ta100_20_3,4,190704237,Elite-only,KK2-style-NEH,6779,6779,True
Ta100_20_3,4,190704237,Elite-only,FRB4-p1,6486,6486,True
Ta100_20_3,4,190704237,Elite-only,INEH-inspired,6585,6585,True
Ta100_20_3,4,190704237,Contrast,NEH,6586,6586,True
Ta100_20_3,4,190704237,Contrast,NEH-TBKK2,6621,6621,True
Ta100_20_3,4,190704237,Contrast,KK2-style-NEH,6745,6745,True
Ta100_20_3,4,190704237,Contrast,FRB4-p1,6549,6549,True
Ta100_20_3,4,190704237,Contrast,INEH-inspired,6581,6581,True
Ta100_20_3,5,190705246,Elite-only,NEH,6586,6586,True
Ta100_20_3,5,190705246,Elite-only,NEH-TBKK2,6621,6621,True
Ta100_20_3,5,190705246,Elite-only,KK2-style-NEH,6754,6754,True
Ta100_20_3,5,190705246,Elite-only,FRB4-p1,6523,6523,True
Ta100_20_3,5,190705246,Elite-only,INEH-inspired,6550,6550,True
Ta100_20_3,5,190705246,Contrast,NEH,6584,6584,True
Ta100_20_3,5,190705246,Contrast,NEH-TBKK2,6592,6592,True
Ta100_20_3,5,190705246,Contrast,KK2-style-NEH,6745,6745,True
Ta100_20_3,5,190705246,Contrast,FRB4-p1,6566,6566,True
Ta100_20_3,5,190705246,Contrast,INEH-inspired,6563,6563,True
Ta100_20_4,1,190801210,Elite-only,NEH,6569,6569,True
Ta100_20_4,1,190801210,Elite-only,NEH-TBKK2,6582,6582,True
Ta100_20_4,1,190801210,Elite-only,KK2-style-NEH,6805,6805,True
Ta100_20_4,1,190801210,Elite-only,FRB4-p1,6578,6578,True
Ta100_20_4,1,190801210,Elite-only,INEH-inspired,6601,6601,True
Ta100_20_4,1,190801210,Contrast,NEH,6570,6570,True
Ta100_20_4,1,190801210,Contrast,NEH-TBKK2,6584,6584,True
Ta100_20_4,1,190801210,Contrast,KK2-style-NEH,6754,6754,True
Ta100_20_4,1,190801210,Contrast,FRB4-p1,6553,6553,True
Ta100_20_4,1,190801210,Contrast,INEH-inspired,6575,6575,True
Ta100_20_4,2,190802219,Elite-only,NEH,6570,6570,True
Ta100_20_4,2,190802219,Elite-only,NEH-TBKK2,6561,6561,True
Ta100_20_4,2,190802219,Elite-only,KK2-style-NEH,6795,6795,True
